1;1;
2;2;
3;3;
4;1;
5;3;
6;4;
7;1;
8;1;
9;4;
10;1;
11;3;
12;3;
13;5;
14;6;
15;4;
16;7;
17;3;
18;4;
19;4;
20;6;
21;1;
22;1;
23;3;
24;3;
25;5;
26;5;
27;2;
28;2;
29;3;
30;4;
31;1;
32;1;
33;6;
34;8;
35;1;
36;6;
37;4;
38;2;
39;3;
40;5;
41;5;
42;5;
43;3;
44;3;
45;8;
46;4;
47;8;
48;1;
49;7;
50;1;
51;1;
52;4;
53;2;
54;2;
55;6;
56;3;
57;4;
58;4;
59;4;
60;4;
61;4;
62;2;
63;1;
64;4;
65;8;
66;7;
67;5;
68;6;
69;1;
70;7;
71;1;
72;1;
73;1;
74;1;
75;1;
76;3;
77;3;
78;1;
79;2;
80;1;
81;7;
82;2;
83;7;
84;2;
85;5;
86;4;
87;4;
88;7;
89;3;
90;6;
91;1;
92;6;
93;8;
94;1;
95;1;
96;2;
97;1;
98;3;
99;1;
100;3;
101;2;
102;1;
103;1;
104;5;
105;5;
106;3;
107;4;
108;5;
109;2;
110;1;
111;7;
112;1;
113;4;
114;1;
115;1;
116;5;
117;2;
118;2;
119;1;
120;1;
121;1;
122;5;
123;1;
124;3;
125;6;
126;4;
127;3;
128;2;
129;6;
130;3;
131;6;
132;1;
133;1;
134;4;
135;3;
136;4;
137;4;
138;1;
139;1;
140;1;
141;1;
142;1;
143;1;
144;2;
145;2;
146;4;
147;2;
148;2;
149;4;
150;8;
151;1;
152;2;
153;5;
154;5;
155;1;
156;3;
157;1;
158;5;
159;3;
160;4;
161;6;
162;4;
163;5;
164;2;
165;4;
166;4;
167;5;
168;5;
169;1;
170;6;
171;2;
172;1;
173;2;
174;2;
175;2;
176;1;
177;1;
178;4;
179;2;
180;1;
181;1;
182;3;
183;2;
184;2;
185;6;
186;1;
187;3;
188;1;
189;1;
190;1;
191;3;
192;4;
193;4;
194;1;
195;2;
196;4;
197;6;
198;3;
199;1;
200;1;
201;2;
202;7;
203;1;
204;2;
205;1;
206;2;
207;6;
208;1;
209;1;
210;2;
211;1;
212;4;
213;6;
214;1;
215;4;
216;7;
217;6;
218;3;
219;1;
220;7;
221;4;
222;2;
223;3;
224;4;
225;1;
226;2;
227;2;
228;2;
229;2;
230;2;
231;3;
232;1;
233;2;
234;2;
235;1;
236;8;
237;6;
238;5;
239;3;
240;1;
241;1;
242;5;
243;1;
244;2;
245;1;
246;6;
247;1;
248;1;
249;5;
250;2;
251;5;
252;2;
253;6;
254;3;
255;7;
256;7;
257;2;
258;1;
259;1;
260;3;
261;1;
262;4;
263;2;
264;2;
265;2;
266;2;
267;1;
269;5;
270;3;
271;1;
272;4;
273;3;
274;7;
275;6;
276;6;
277;4;
278;6;
279;4;
280;6;
281;2;
282;4;
283;6;
284;7;
285;4;
286;1;
287;4;
288;1;
289;1;
290;5;
291;3;
292;4;
293;3;
294;5;
295;2;
296;4;
297;4;
298;2;
299;3;
300;2;
301;5;
302;3;
304;1;
305;4;
306;6;
307;3;
308;1;
309;3;
310;4;
311;6;
312;3;
313;6;
314;1;
315;3;
316;8;
317;4;
318;1;
319;1;
320;1;
321;5;
322;3;
323;2;
324;3;
325;3;
326;1;
327;3;
328;3;
329;3;
330;4;
331;2;
332;3;
333;3;
334;3;
335;5;
336;3;
337;1;
338;5;
339;2;
340;4;
341;5;
342;3;
343;2;
344;4;
345;8;
346;3;
347;8;
349;2;
350;3;
351;1;
352;1;
353;2;
354;7;
355;2;
356;3;
357;4;
358;2;
359;3;
360;1;
361;3;
362;1;
363;2;
364;5;
365;4;
366;4;
367;5;
368;5;
369;5;
370;3;
371;6;
372;5;
373;2;
374;1;
375;4;
376;5;
377;1;
378;4;
379;1;
380;2;
381;7;
382;8;
383;1;
384;5;
385;2;
386;5;
387;4;
388;1;
389;1;
390;5;
391;1;
392;4;
393;5;
394;3;
395;5;
396;3;
397;2;
398;1;
399;2;
400;1;
401;5;
402;6;
403;2;
404;1;
405;3;
406;1;
407;5;
408;1;
409;8;
410;5;
411;1;
412;5;
413;1;
414;5;
415;1;
416;1;
417;1;
418;1;
419;1;
420;1;
421;6;
422;1;
423;1;
424;1;
425;5;
426;1;
427;4;
428;5;
429;1;
430;1;
431;2;
432;1;
433;5;
434;2;
435;1;
436;1;
437;1;
438;1;
439;1;
440;1;
441;1;
442;1;
443;1;
444;2;
445;1;
446;1;
447;1;
448;1;
449;2;
450;2;
451;1;
452;2;
453;2;
454;4;
455;2;
456;1;
