1;11;
2;10;
3;13;
4;11;
5;10;
6;1;
7;18;
8;6;
9;11;
10;7;
11;10;
12;10;
13;17;
14;3;
15;8;
16;14;
17;0;
18;10;
19;12;
20;16;
21;13;
22;13;
23;5;
24;5;
25;14;
26;17;
27;4;
28;13;
29;0;
30;11;
31;6;
32;2;
33;11;
34;19;
35;16;
36;2;
37;11;
38;10;
39;1;
40;3;
41;14;
42;6;
43;4;
44;11;
45;0;
46;4;
47;7;
48;18;
49;2;
50;13;
51;14;
52;2;
53;0;
54;1;
55;0;
56;12;
57;0;
58;0;
59;17;
60;1;
61;14;
62;5;
63;12;
64;14;
65;8;
66;11;
67;11;
68;11;
69;14;
70;14;
71;3;
72;19;
73;11;
74;3;
75;14;
76;11;
77;13;
78;6;
79;19;
80;5;
81;11;
82;15;
83;0;
84;1;
85;17;
86;6;
87;18;
88;4;
89;19;
90;17;
91;7;
92;14;
93;1;
94;11;
95;6;
96;5;
97;18;
98;16;
99;11;
100;1;
101;11;
102;0;
103;11;
104;11;
105;14;
106;15;
107;3;
108;17;
109;0;
110;11;
111;17;
112;3;
113;1;
114;0;
115;14;
116;1;
117;11;
118;6;
119;0;
120;10;
121;7;
122;9;
123;19;
124;3;
125;12;
126;4;
127;0;
128;4;
129;4;
130;0;
131;19;
132;0;
133;17;
134;0;
135;11;
136;15;
137;17;
138;17;
139;11;
140;2;
141;15;
142;0;
143;13;
144;15;
145;14;
146;18;
147;4;
148;14;
149;4;
150;5;
151;19;
152;8;
153;11;
154;11;
155;10;
156;14;
157;17;
158;17;
159;2;
160;0;
161;7;
162;6;
163;18;
164;1;
165;10;
166;17;
167;0;
168;15;
169;10;
170;16;
171;8;
172;7;
173;15;
174;5;
175;2;
176;3;
177;0;
178;0;
179;14;
180;5;
181;1;
182;0;
183;3;
184;12;
185;4;
186;16;
187;14;
188;3;
189;6;
190;6;
191;6;
192;17;
193;11;
194;18;
195;3;
196;13;
197;13;
198;2;
199;13;
200;0;
201;13;
202;8;
203;2;
204;4;
205;7;
206;2;
207;12;
208;17;
209;8;
210;14;
211;15;
212;8;
213;1;
214;4;
215;0;
216;14;
217;0;
218;6;
219;0;
220;12;
221;11;
222;0;
223;2;
224;8;
225;19;
226;11;
227;1;
228;2;
229;4;
230;2;
231;7;
232;3;
233;14;
234;15;
235;14;
236;9;
237;18;
238;19;
239;18;
240;8;
241;2;
242;14;
243;14;
244;11;
245;11;
246;11;
247;14;
248;11;
249;11;
250;1;
251;6;
252;17;
253;4;
254;17;
255;14;
256;10;
257;11;
258;2;
259;11;
260;19;
261;6;
262;2;
263;0;
264;9;
265;1;
266;19;
267;14;
268;14;
269;4;
270;2;
271;17;
272;3;
273;10;
274;2;
275;14;
276;11;
277;5;
278;4;
279;0;
280;4;
281;2;
282;6;
283;0;
284;1;
285;0;
286;11;
287;3;
288;12;
289;0;
290;14;
291;11;
292;10;
293;13;
294;13;
295;14;
296;19;
297;8;
298;1;
299;6;
300;10;
301;11;
302;17;
303;11;
304;2;
305;0;
306;0;
307;11;
308;15;
309;3;
310;14;
311;13;
312;15;
313;12;
314;2;
315;14;
316;10;
317;6;
318;15;
319;0;
320;11;
321;8;
322;11;
323;11;
324;2;
325;13;
326;18;
327;11;
328;18;
329;17;
330;8;
331;1;
332;11;
333;15;
334;12;
335;1;
336;3;
337;3;
338;4;
339;12;
340;17;
341;2;
342;10;
343;17;
344;4;
345;4;
346;0;
347;11;
348;2;
349;15;
350;11;
351;17;
352;10;
353;11;
354;4;
355;11;
356;16;
357;1;
358;17;
359;11;
360;15;
361;11;
362;16;
363;11;
364;17;
365;12;
366;2;
367;11;
368;11;
369;11;
370;13;
371;14;
372;2;
373;10;
374;1;
375;14;
376;10;
377;11;
378;3;
379;15;
380;14;
381;6;
382;17;
383;18;
384;15;
385;13;
386;3;
387;1;
388;0;
389;9;
390;9;
391;11;
392;13;
393;11;
394;6;
395;0;
396;17;
397;11;
398;0;
399;0;
400;5;
401;16;
402;14;
403;0;
404;10;
405;16;
406;17;
407;14;
408;11;
409;18;
410;5;
411;14;
412;14;
413;17;
414;0;
415;17;
416;2;
417;10;
418;10;
419;12;
420;17;
421;10;
422;14;
423;15;
424;4;
