1;2;
2;4;
3;2;
4;2;
5;4;
6;12;
7;19;
8;19;
9;8;
10;10;
11;4;
12;4;
13;13;
14;17;
15;5;
16;3;
17;14;
18;4;
19;10;
20;7;
21;2;
22;2;
23;18;
24;18;
25;3;
26;3;
27;11;
28;2;
29;14;
30;8;
31;1;
32;6;
33;8;
34;9;
35;7;
36;6;
37;8;
38;4;
39;3;
40;17;
41;3;
42;19;
43;11;
44;2;
45;14;
46;11;
47;10;
48;19;
49;6;
50;2;
51;13;
52;6;
53;14;
54;12;
55;14;
56;10;
57;0;
58;14;
59;13;
60;12;
61;3;
62;18;
63;10;
64;13;
65;5;
66;8;
67;8;
68;8;
69;3;
70;3;
71;17;
72;9;
73;8;
74;17;
75;3;
76;8;
77;2;
78;19;
79;9;
80;18;
81;8;
82;14;
83;0;
84;12;
85;13;
86;19;
87;19;
88;11;
89;9;
90;13;
91;10;
92;3;
93;12;
94;8;
95;19;
96;18;
97;1;
98;7;
99;8;
100;12;
101;8;
102;14;
103;8;
104;8;
105;3;
106;15;
107;17;
108;13;
109;0;
110;8;
111;13;
112;17;
113;12;
114;14;
115;3;
116;12;
117;8;
118;19;
119;14;
120;4;
121;10;
122;16;
123;9;
124;8;
125;10;
126;11;
127;0;
128;11;
129;11;
130;0;
131;9;
132;0;
133;13;
134;14;
135;8;
136;0;
137;13;
138;1;
139;8;
140;6;
141;14;
142;0;
143;2;
144;14;
145;3;
146;1;
147;11;
148;3;
149;11;
150;18;
151;9;
152;5;
153;8;
154;8;
155;4;
156;13;
157;13;
158;13;
159;6;
160;14;
161;10;
162;1;
163;19;
164;12;
165;4;
166;13;
167;0;
168;0;
169;4;
170;7;
171;5;
172;10;
173;0;
174;18;
175;6;
176;17;
177;14;
178;0;
179;3;
180;18;
181;12;
182;14;
183;17;
184;10;
185;11;
186;7;
187;13;
188;8;
189;1;
190;19;
191;19;
192;13;
193;8;
194;19;
195;17;
196;2;
197;2;
198;6;
199;2;
200;14;
201;2;
202;5;
203;6;
204;11;
205;10;
206;6;
207;10;
208;3;
209;5;
210;3;
211;15;
212;5;
213;12;
214;11;
215;14;
216;3;
217;0;
218;19;
219;14;
220;10;
221;8;
222;14;
223;6;
224;5;
225;9;
226;8;
227;12;
228;6;
229;11;
230;6;
231;10;
232;17;
233;3;
234;15;
235;13;
236;16;
237;19;
238;9;
239;1;
240;5;
241;6;
242;13;
243;13;
244;2;
245;8;
246;8;
247;3;
248;8;
249;8;
250;12;
251;1;
252;3;
253;11;
254;13;
255;3;
256;4;
257;8;
258;6;
259;8;
260;18;
261;19;
262;6;
263;14;
264;16;
265;12;
266;9;
267;3;
268;3;
269;11;
270;6;
271;3;
272;17;
273;4;
274;6;
275;3;
276;8;
277;18;
278;11;
279;14;
280;11;
281;6;
282;19;
283;14;
284;12;
285;14;
286;8;
287;17;
288;10;
289;0;
290;3;
291;8;
292;4;
293;2;
294;2;
295;13;
296;9;
297;5;
298;12;
299;1;
300;4;
301;8;
302;13;
303;8;
304;6;
305;14;
306;0;
307;8;
308;15;
309;17;
310;13;
311;2;
312;0;
313;10;
314;6;
315;13;
316;4;
317;19;
318;15;
319;14;
320;8;
321;5;
322;8;
323;8;
324;6;
325;2;
326;19;
327;8;
328;19;
329;13;
330;5;
331;3;
332;8;
333;0;
334;10;
335;12;
336;17;
337;17;
338;11;
339;10;
340;3;
341;6;
342;4;
343;3;
344;11;
345;11;
346;0;
347;8;
348;6;
349;15;
350;8;
351;13;
352;4;
353;17;
354;11;
355;8;
356;7;
357;12;
358;13;
359;8;
360;0;
361;8;
362;7;
363;8;
364;13;
365;10;
366;6;
367;8;
368;8;
369;8;
370;2;
371;3;
372;6;
373;4;
374;12;
375;3;
376;4;
377;8;
378;8;
379;14;
380;3;
381;1;
382;3;
383;19;
384;14;
385;2;
386;17;
387;3;
388;0;
389;16;
390;16;
391;8;
392;2;
393;8;
394;19;
395;0;
396;13;
397;8;
398;0;
399;0;
400;18;
401;7;
402;3;
403;0;
404;4;
405;7;
406;13;
407;3;
408;8;
409;19;
410;18;
411;13;
412;13;
413;13;
414;14;
415;13;
416;6;
417;4;
418;4;
419;10;
420;13;
421;4;
422;3;
423;0;
424;11;
425;8;
426;13;
427;13;
428;8;
429;8;
430;17;
431;10;
432;3;
433;1;
434;6;
435;3;
436;18;
437;4;
438;9;
439;18;
440;0;
441;2;
442;8;
443;17;
444;11;
445;2;
446;13;
447;19;
448;3;
449;10;
450;5;
451;8;
452;19;
453;8;
454;0;
455;19;
456;2;
457;6;
458;2;
459;8;
460;4;
461;8;
462;6;
463;7;
464;2;
465;0;
466;8;
467;3;
468;3;
469;13;
470;14;
471;8;
472;8;
473;8;
474;12;
475;14;
476;8;
477;6;
478;0;
479;13;
480;15;
481;15;
482;6;
483;17;
484;8;
485;5;
486;13;
487;3;
488;2;
489;0;
490;18;
491;16;
492;13;
493;3;
494;9;
495;3;
496;6;
497;8;
498;2;
499;14;
500;19;
501;8;
502;8;
503;16;
504;16;
505;4;
506;14;
507;16;
508;10;
509;19;
510;0;
511;8;
512;0;
513;19;
514;14;
515;10;
516;11;
517;8;
518;16;
519;0;
520;12;
521;8;
522;3;
523;9;
524;13;
525;18;
526;10;
527;10;
528;8;
529;9;
530;3;
531;6;
532;8;
533;10;
534;8;
535;5;
536;3;
537;3;
538;17;
539;9;
540;3;
541;6;
542;8;
543;17;
544;4;
545;2;
546;12;
547;13;
548;2;
549;17;
550;6;
551;14;
552;0;
553;13;
554;17;
555;5;
556;5;
557;16;
558;16;
559;12;
560;8;
561;3;
562;9;
563;11;
564;15;
565;8;
566;8;
567;3;
568;13;
569;13;
570;13;
571;1;
572;13;
573;15;
574;13;
575;10;
576;12;
577;6;
578;19;
579;13;
580;8;
581;0;
582;8;
583;3;
584;8;
585;10;
586;8;
587;0;
588;6;
589;10;
590;13;
591;11;
592;8;
593;5;
594;13;
595;14;
596;1;
597;0;
598;11;
599;6;
600;14;
601;18;
602;4;
603;14;
604;13;
605;3;
606;14;
607;7;
608;0;
609;6;
610;8;
611;10;
612;13;
613;11;
614;13;
615;13;
616;17;
617;16;
618;6;
619;8;
620;16;
621;8;
622;14;
623;5;
624;8;
625;14;
626;17;
627;3;
628;0;
629;4;
630;7;
631;6;
632;8;
633;14;
634;3;
635;0;
636;13;
637;0;
638;3;
639;11;
640;8;
641;8;
642;6;
643;17;
644;15;
645;14;
646;6;
647;13;
648;3;
649;8;
650;3;
651;15;
652;0;
653;12;
654;6;
655;7;
656;13;
657;4;
658;14;
659;13;
660;8;
661;14;
662;10;
663;0;
664;3;
665;19;
666;19;
667;10;
668;16;
669;0;
670;2;
671;14;
672;9;
673;13;
674;6;
675;0;
676;14;
677;0;
678;13;
679;6;
680;10;
681;11;
682;14;
683;10;
684;8;
685;11;
686;13;
687;7;
688;9;
689;0;
690;17;
691;13;
692;3;
693;7;
694;15;
695;2;
696;0;
697;0;
698;4;
699;0;
700;8;
701;11;
702;0;
703;13;
704;11;
705;6;
706;8;
707;11;
708;7;
709;0;
710;8;
711;6;
712;6;
713;4;
714;3;
715;2;
716;18;
717;2;
718;2;
719;4;
720;9;
721;5;
722;7;
723;12;
724;12;
725;8;
726;18;
727;8;
728;12;
729;8;
730;6;
731;5;
732;4;
733;4;
734;4;
735;7;
736;16;
737;14;
738;2;
739;2;
740;5;
741;2;
742;8;
743;14;
744;10;
745;2;
746;3;
747;0;
748;19;
749;0;
750;19;
751;4;
752;15;
753;15;
754;11;
755;5;
756;4;
757;8;
